name,measure,rarefied,value
POMMS-1,Richness,Rarefied,4.963204892086501
POMMS-1,Shannon,Rarefied,0.3127810209676583
POMMS-1,Faith PD,Rarefied,1.92912937916293
POMMS-2,Richness,Raw,17
POMMS-2,Shannon,Raw,1.674871296650823
POMMS-2,Faith PD,Raw,3.8556508508825083
POMMS-2,Richness,Rarefied,13.324641263839936
POMMS-2,Shannon,Rarefied,1.6431538055561161
POMMS-2,Faith PD,Rarefied,3.5160794071566377
POMMS-3,Richness,Raw,15
POMMS-3,Shannon,Raw,1.4642838534000702
POMMS-3,Faith PD,Raw,3.829300778963468
POMMS-3,Richness,Rarefied,13.618073472965097
POMMS-3,Shannon,Rarefied,1.4421777613130649
POMMS-3,Faith PD,Rarefied,3.434741073866555
POMMS-4,Richness,Raw,9
POMMS-4,Shannon,Raw,0.5675032597227837
POMMS-4,Faith PD,Raw,2.6685296277770565
POMMS-4,Richness,Rarefied,6.942859748650076
POMMS-4,Shannon,Rarefied,0.5901797710288211
POMMS-4,Faith PD,Rarefied,2.0414689880709656
POMMS-5,Richness,Raw,12
POMMS-5,Shannon,Raw,1.0634802479576788
POMMS-5,Faith PD,Raw,3.1376558857289836
POMMS-5,Richness,Rarefied,10.012622432346113
POMMS-5,Shannon,Rarefied,1.0572324054522433
POMMS-5,Faith PD,Rarefied,2.664919951918133
POMMS-6,Richness,Raw,12
POMMS-6,Shannon,Raw,0.9952425913307682
POMMS-6,Faith PD,Raw,2.7975742379748283
POMMS-6,Richness,Rarefied,9.139827983786606
POMMS-6,Shannon,Rarefied,1.0007454315680742
POMMS-6,Faith PD,Rarefied,2.405551816191486
POMMS-7,Richness,Raw,18
POMMS-7,Shannon,Raw,1.0879414045360423
POMMS-7,Faith PD,Raw,3.7806215614309733
POMMS-7,Richness,Rarefied,15.184507784134544
POMMS-7,Shannon,Rarefied,1.144955637333207
POMMS-7,Faith PD,Rarefied,3.7557883180458
POMMS-8,Richness,Raw,2
POMMS-8,Shannon,Raw,0.07813447058645129
POMMS-8,Faith PD,Raw,0.8687810054222914
POMMS-8,Richness,Rarefied,NA
POMMS-8,Shannon,Rarefied,NA
POMMS-8,Faith PD,Rarefied,NA
POMMS-9,Richness,Raw,13
POMMS-9,Shannon,Raw,1.2779626523837546
POMMS-9,Faith PD,Raw,3.118582869841639
POMMS-9,Richness,Rarefied,11.87559562427852
POMMS-9,Shannon,Rarefied,1.3141194106132166
POMMS-9,Faith PD,Rarefied,2.9480259991894355
POMMS-10,Richness,Raw,3
POMMS-10,Shannon,Raw,0.484801047360477
POMMS-10,Faith PD,Raw,1.261790302839281
POMMS-10,Richness,Rarefied,NA
POMMS-10,Shannon,Rarefied,NA
POMMS-10,Faith PD,Rarefied,NA
POMMS-11,Richness,Raw,10
POMMS-11,Shannon,Raw,1.047721880330829
POMMS-11,Faith PD,Raw,2.334443426579355
POMMS-11,Richness,Rarefied,9.987804484575658
POMMS-11,Shannon,Rarefied,1.0570965658935612
POMMS-11,Faith PD,Rarefied,2.334443426579355
POMMS-12,Richness,Raw,4
POMMS-12,Shannon,Raw,0.33651514316805964
POMMS-12,Faith PD,Raw,1.6873632402569354
POMMS-12,Richness,Rarefied,3.718008886681194
POMMS-12,Shannon,Rarefied,0.32526766861064893
POMMS-12,Faith PD,Rarefied,1.6873632402569354
POMMS-13,Richness,Raw,12
POMMS-13,Shannon,Raw,0.7847581893146912
POMMS-13,Faith PD,Raw,3.413805676401867
POMMS-13,Richness,Rarefied,9.2872323265328
POMMS-13,Shannon,Rarefied,0.7687450924314062
POMMS-13,Faith PD,Rarefied,2.862681458686286
POMMS-14,Richness,Raw,12
POMMS-14,Shannon,Raw,1.144804771823457
POMMS-14,Faith PD,Raw,3.4972057783113675
POMMS-14,Richness,Rarefied,8.887213350087235
POMMS-14,Shannon,Rarefied,1.1175507777627485
POMMS-14,Faith PD,Rarefied,2.933773913823739
POMMS-15,Richness,Raw,27
POMMS-15,Shannon,Raw,1.3446574861383873
POMMS-15,Faith PD,Raw,5.000242222304353
POMMS-15,Richness,Rarefied,18.324383347707844
POMMS-15,Shannon,Rarefied,1.2991510641425306
POMMS-15,Faith PD,Rarefied,3.4715591431064876
POMMS-16,Richness,Raw,20
POMMS-16,Shannon,Raw,0.9993934680829905
POMMS-16,Faith PD,Raw,5.24401617230053
POMMS-16,Richness,Rarefied,10.786737972221811
POMMS-16,Shannon,Rarefied,1.023355913783478
POMMS-16,Faith PD,Rarefied,3.4350550478140534
POMMS-17,Richness,Raw,16
POMMS-17,Shannon,Raw,0.295387586920445
POMMS-17,Faith PD,Raw,3.7510477497085253
POMMS-17,Richness,Rarefied,9.285479839370412
POMMS-17,Shannon,Rarefied,0.31222489774517276
POMMS-17,Faith PD,Rarefied,3.1101466813956518
POMMS-18,Richness,Raw,13
POMMS-18,Shannon,Raw,1.0869903583502043
POMMS-18,Faith PD,Raw,3.8874271139253036
POMMS-18,Richness,Rarefied,11.98581979259312
POMMS-18,Shannon,Rarefied,1.0681613941410486
POMMS-18,Faith PD,Rarefied,3.276246388719409
POMMS-19,Richness,Raw,6
POMMS-19,Shannon,Raw,0.001960400435594416
POMMS-19,Faith PD,Raw,2.2396552852435194
POMMS-19,Richness,Rarefied,1.1717000974794194
POMMS-19,Shannon,Rarefied,0
POMMS-19,Faith PD,Rarefied,1.05432804223054
POMMS-20,Richness,Raw,12
POMMS-20,Shannon,Raw,1.405675664288506
POMMS-20,Faith PD,Raw,3.15544637925906
POMMS-20,Richness,Rarefied,11.257764639196727
POMMS-20,Shannon,Rarefied,1.3719115114418536
POMMS-20,Faith PD,Rarefied,3.0410373697308524
POMMS-21,Richness,Raw,5
POMMS-21,Shannon,Raw,0.44033779682333196
POMMS-21,Faith PD,Raw,1.6774125839153597
POMMS-21,Richness,Rarefied,NA
POMMS-21,Shannon,Rarefied,NA
POMMS-21,Faith PD,Rarefied,NA
POMMS-22,Richness,Raw,7
POMMS-22,Shannon,Raw,0.8245204424013413
POMMS-22,Faith PD,Raw,2.3092039139062472
POMMS-22,Richness,Rarefied,6.328205583668266
POMMS-22,Shannon,Rarefied,0.8411507169493748
POMMS-22,Faith PD,Rarefied,2.161356875700248
POMMS-23,Richness,Raw,7
POMMS-23,Shannon,Raw,0.06475493310945922
POMMS-23,Faith PD,Raw,2.29274683997894
POMMS-23,Richness,Rarefied,3.4079286905959334
POMMS-23,Shannon,Rarefied,0.08053524028337249
POMMS-23,Faith PD,Rarefied,0.9714349798982254
POMMS-24,Richness,Raw,6
POMMS-24,Shannon,Raw,0.48920598406577154
POMMS-24,Faith PD,Raw,2.1688879124166665
POMMS-24,Richness,Rarefied,5.295247462226296
POMMS-24,Shannon,Rarefied,0.44927806505218804
POMMS-24,Faith PD,Rarefied,1.5101776974253005
POMMS-25,Richness,Raw,14
POMMS-25,Shannon,Raw,0.6429750549643977
POMMS-25,Faith PD,Raw,3.5050086125438558
POMMS-25,Richness,Rarefied,10.52203692398199
POMMS-25,Shannon,Rarefied,0.6765731799384317
POMMS-25,Faith PD,Rarefied,3.270323115022927
POMMS-26,Richness,Raw,13
POMMS-26,Shannon,Raw,2.1490185346668564
POMMS-26,Faith PD,Raw,3.1980482258165446
POMMS-26,Richness,Rarefied,12.999934988127901
POMMS-26,Shannon,Rarefied,2.1693893204884587
POMMS-26,Faith PD,Rarefied,3.1980482258165446
POMMS-27,Richness,Raw,4
POMMS-27,Shannon,Raw,0.4625235513251458
POMMS-27,Faith PD,Raw,1.3519744507668294
POMMS-27,Richness,Rarefied,3.6080729423310673
POMMS-27,Shannon,Rarefied,0.4402597672255183
POMMS-27,Faith PD,Rarefied,1.2279588398046934
POMMS-28,Richness,Raw,16
POMMS-28,Shannon,Raw,1.9016324080426936
POMMS-28,Faith PD,Raw,4.101814019691266
POMMS-28,Richness,Rarefied,12.342376846504054
POMMS-28,Shannon,Rarefied,1.9022434517491515
POMMS-28,Faith PD,Rarefied,2.9276060442613394
POMMS-29,Richness,Raw,12
POMMS-29,Shannon,Raw,0.7118717567756693
POMMS-29,Faith PD,Raw,2.864477145201854
POMMS-29,Richness,Rarefied,9.641720543253953
POMMS-29,Shannon,Rarefied,0.8018240230516893
POMMS-29,Faith PD,Rarefied,2.245790831391905
POMMS-30,Richness,Raw,9
POMMS-30,Shannon,Raw,1.4240872287664796
POMMS-30,Faith PD,Raw,2.683458576073741
POMMS-30,Richness,Rarefied,8.998469518883878
POMMS-30,Shannon,Rarefied,1.4268251759693011
POMMS-30,Faith PD,Rarefied,2.683458576073741
POMMS-31,Richness,Raw,12
POMMS-31,Shannon,Raw,1.531881515114897
POMMS-31,Faith PD,Raw,2.633114356617954
POMMS-31,Richness,Rarefied,8.816915116670692
POMMS-31,Shannon,Rarefied,1.5470061307376093
POMMS-31,Faith PD,Rarefied,1.9046324300851618
POMMS-32,Richness,Raw,15
POMMS-32,Shannon,Raw,1.5504067484025148
POMMS-32,Faith PD,Raw,4.213972067554833
POMMS-32,Richness,Rarefied,13.086853486114727
POMMS-32,Shannon,Rarefied,1.5547781168775257
POMMS-32,Faith PD,Rarefied,3.2284533995956473
POMMS-33,Richness,Raw,15
POMMS-33,Shannon,Raw,0.9941074418582659
POMMS-33,Faith PD,Raw,3.461367376648181
POMMS-33,Richness,Rarefied,11.789461109390086
POMMS-33,Shannon,Rarefied,0.9971818359006303
POMMS-33,Faith PD,Rarefied,2.349131890085287
POMMS-34,Richness,Raw,17
POMMS-34,Shannon,Raw,1.066385936611429
POMMS-34,Faith PD,Raw,3.628996472587141
POMMS-34,Richness,Rarefied,12.184091175300948
POMMS-34,Shannon,Rarefied,1.0746223783067297
POMMS-34,Faith PD,Rarefied,3.3539745488839174
POMMS-35,Richness,Raw,15
POMMS-35,Shannon,Raw,1.7430078159717388
POMMS-35,Faith PD,Raw,3.58558534783948
POMMS-35,Richness,Rarefied,12.621245799617032
POMMS-35,Shannon,Rarefied,1.7221230429213092
POMMS-35,Faith PD,Rarefied,3.0885678978394866
POMMS-36,Richness,Raw,11
POMMS-36,Shannon,Raw,1.3567129392620032
POMMS-36,Faith PD,Raw,2.326739627697684
POMMS-36,Richness,Rarefied,9.959097623571594
POMMS-36,Shannon,Rarefied,1.3669033456922344
POMMS-36,Faith PD,Rarefied,2.326739627697684
POMMS-37,Richness,Raw,20
POMMS-37,Shannon,Raw,1.0200185401572657
POMMS-37,Faith PD,Raw,3.924357235105927
POMMS-37,Richness,Rarefied,18.597291413668426
POMMS-37,Shannon,Rarefied,1.0519981800404063
POMMS-37,Faith PD,Rarefied,3.552715259663004
POMMS-38,Richness,Raw,23
POMMS-38,Shannon,Raw,1.2039056435727553
POMMS-38,Faith PD,Raw,4.558828233618103
POMMS-38,Richness,Rarefied,10.667634812637198
POMMS-38,Shannon,Rarefied,1.1718312907339816
POMMS-38,Faith PD,Rarefied,2.716002571702833
POMMS-39,Richness,Raw,20
POMMS-39,Shannon,Raw,1.7715784825970171
POMMS-39,Faith PD,Raw,4.344901169589617
POMMS-39,Richness,Rarefied,16.86596837785537
POMMS-39,Shannon,Rarefied,1.733959763765852
POMMS-39,Faith PD,Rarefied,3.912392125748725
POMMS-40,Richness,Raw,14
POMMS-40,Shannon,Raw,0.37047433962588944
POMMS-40,Faith PD,Raw,3.6749372117040258
POMMS-40,Richness,Rarefied,11.221609657782569
POMMS-40,Shannon,Rarefied,0.388766096035463
POMMS-40,Faith PD,Rarefied,2.9635339704986965
POMMS-41,Richness,Raw,12
POMMS-41,Shannon,Raw,1.0814345140669186
POMMS-41,Faith PD,Raw,2.71237061937014
POMMS-41,Richness,Rarefied,10.676201405032852
POMMS-41,Shannon,Rarefied,1.0365096381122139
POMMS-41,Faith PD,Rarefied,2.3660968516383543
POMMS-42,Richness,Raw,10
POMMS-42,Shannon,Raw,1.6744923626320982
POMMS-42,Faith PD,Raw,2.5200364721836865
POMMS-42,Richness,Rarefied,9.417325362588597
POMMS-42,Shannon,Rarefied,1.6438549579296409
POMMS-42,Faith PD,Rarefied,2.3126641018943372
POMMS-43,Richness,Raw,11
POMMS-43,Shannon,Raw,0.2734193367032915
POMMS-43,Faith PD,Raw,2.9402440092102107
POMMS-43,Richness,Rarefied,7.717048696432877
POMMS-43,Shannon,Rarefied,0.18343332737717954
POMMS-43,Faith PD,Rarefied,2.0250488329098424
POMMS-44,Richness,Raw,1
POMMS-44,Shannon,Raw,0
POMMS-44,Faith PD,Raw,1.05432804223054
POMMS-44,Richness,Rarefied,NA
POMMS-44,Shannon,Rarefied,NA
POMMS-44,Faith PD,Rarefied,NA
POMMS-45,Richness,Raw,25
POMMS-45,Shannon,Raw,1.1913929345924648
POMMS-45,Faith PD,Raw,5.134897798668369
POMMS-45,Richness,Rarefied,14.289737166645716
POMMS-45,Shannon,Rarefied,1.1902797987149776
POMMS-45,Faith PD,Rarefied,3.6034511531169997
POMMS-46,Richness,Raw,15
POMMS-46,Shannon,Raw,0.8453680563638594
POMMS-46,Faith PD,Raw,3.233156176344785
POMMS-46,Richness,Rarefied,9.098738430519871
POMMS-46,Shannon,Rarefied,0.8199915119337547
POMMS-46,Faith PD,Rarefied,2.1342088966052635
POMMS-47,Richness,Raw,0
POMMS-47,Shannon,Raw,0
POMMS-47,Faith PD,Raw,0
POMMS-47,Richness,Rarefied,NA
POMMS-47,Shannon,Rarefied,NA
POMMS-47,Faith PD,Rarefied,NA
POMMS-48,Richness,Raw,14
POMMS-48,Shannon,Raw,1.4692944730870092
POMMS-48,Faith PD,Raw,3.9747436970015615
POMMS-48,Richness,Rarefied,13.350165670462722
POMMS-48,Shannon,Rarefied,1.4701551967023956
POMMS-48,Faith PD,Rarefied,3.6818556909750653
POMMS-49,Richness,Raw,17
POMMS-49,Shannon,Raw,2.00897639317401
POMMS-49,Faith PD,Raw,4.748822964243445
POMMS-49,Richness,Rarefied,15.6571359097426
POMMS-49,Shannon,Rarefied,2.039332635329722
POMMS-49,Faith PD,Rarefied,4.282683206858047
POMMS-50,Richness,Raw,15
POMMS-50,Shannon,Raw,1.4248238013321062
POMMS-50,Faith PD,Raw,4.147787948627016
POMMS-50,Richness,Rarefied,11.906828282347764
POMMS-50,Shannon,Rarefied,1.4722331181568789
POMMS-50,Faith PD,Rarefied,3.5366072234211217
POMMS-51,Richness,Raw,12
POMMS-51,Shannon,Raw,1.0716131757061662
POMMS-51,Faith PD,Raw,2.978376949122773
POMMS-51,Richness,Rarefied,10.55717929595619
POMMS-51,Shannon,Rarefied,1.04764288076993
POMMS-51,Faith PD,Rarefied,2.24528199709736
POMMS-52,Richness,Raw,11
POMMS-52,Shannon,Raw,1.6207938552292755
POMMS-52,Faith PD,Raw,2.549027898518248
POMMS-52,Richness,Rarefied,10.900637348233149
POMMS-52,Shannon,Rarefied,1.6295028269667031
POMMS-52,Faith PD,Rarefied,2.549027898518248
POMMS-53,Richness,Raw,17
POMMS-53,Shannon,Raw,1.1703379978277042
POMMS-53,Faith PD,Raw,4.336672884912716
POMMS-53,Richness,Rarefied,13.099842589855685
POMMS-53,Shannon,Rarefied,1.1612811833530348
POMMS-53,Faith PD,Rarefied,2.833345774476667
POMMS-54,Richness,Raw,13
POMMS-54,Shannon,Raw,1.5188798405893467
POMMS-54,Faith PD,Raw,3.587421887885391
POMMS-54,Richness,Rarefied,12.567560312629702
POMMS-54,Shannon,Rarefied,1.4918974569222052
POMMS-54,Faith PD,Rarefied,3.1619817464537507
POMMS-55,Richness,Raw,16
POMMS-55,Shannon,Raw,1.3868661240031377
POMMS-55,Faith PD,Raw,3.888096078720997
POMMS-55,Richness,Rarefied,13.714346524270288
POMMS-55,Shannon,Rarefied,1.3836705852361406
POMMS-55,Faith PD,Rarefied,2.7948999767633187
POMMS-56,Richness,Raw,19
POMMS-56,Shannon,Raw,1.7073303056429292
POMMS-56,Faith PD,Raw,5.108643644104241
POMMS-56,Richness,Rarefied,14.000443175619038
POMMS-56,Shannon,Rarefied,1.674802166913576
POMMS-56,Faith PD,Rarefied,3.860364935315439
POMMS-57,Richness,Raw,9
POMMS-57,Shannon,Raw,0.6826011493277252
POMMS-57,Faith PD,Raw,2.1898478601721982
POMMS-57,Richness,Rarefied,7.633069885716512
POMMS-57,Shannon,Rarefied,0.7071946587202546
POMMS-57,Faith PD,Rarefied,1.9179852310040628
POMMS-58,Richness,Raw,6
POMMS-58,Shannon,Raw,0.8289282888391667
POMMS-58,Faith PD,Raw,1.7889429217701138
POMMS-58,Richness,Rarefied,NA
POMMS-58,Shannon,Rarefied,NA
POMMS-58,Faith PD,Rarefied,NA
POMMS-59,Richness,Raw,2
POMMS-59,Shannon,Raw,0.22134780912340474
POMMS-59,Faith PD,Raw,1.1139432646332814
POMMS-59,Richness,Rarefied,NA
POMMS-59,Shannon,Rarefied,NA
POMMS-59,Faith PD,Rarefied,NA
POMMS-60,Richness,Raw,10
POMMS-60,Shannon,Raw,1.7357031522078774
POMMS-60,Faith PD,Raw,2.4741099546536907
POMMS-60,Richness,Rarefied,9.807835056240878
POMMS-60,Shannon,Rarefied,1.7164972838862482
POMMS-60,Faith PD,Rarefied,2.4741099546536907
POMMS-61,Richness,Raw,10
POMMS-61,Shannon,Raw,1.2670169942135987
POMMS-61,Faith PD,Raw,3.0571907569548715
POMMS-61,Richness,Rarefied,7.853844914032244
POMMS-61,Shannon,Rarefied,1.2966523112836639
POMMS-61,Faith PD,Rarefied,2.28719580165571
POMMS-62,Richness,Raw,13
POMMS-62,Shannon,Raw,0.7811766846113021
POMMS-62,Faith PD,Raw,3.901573898257176
POMMS-62,Richness,Rarefied,11.003986845810758
POMMS-62,Shannon,Rarefied,0.7350017875481188
POMMS-62,Faith PD,Rarefied,3.3210553345599183
POMMS-63,Richness,Raw,15
POMMS-63,Shannon,Raw,1.7331792908456436
POMMS-63,Faith PD,Raw,3.8796712006117335
POMMS-63,Richness,Rarefied,12.243839009078492
POMMS-63,Shannon,Rarefied,1.7414657025092406
POMMS-63,Faith PD,Rarefied,3.07764481933674
POMMS-64,Richness,Raw,9
POMMS-64,Shannon,Raw,1.7280052091010367
POMMS-64,Faith PD,Raw,2.6166122587313607
POMMS-64,Richness,Rarefied,8.978119021306064
POMMS-64,Shannon,Rarefied,1.7450719095068168
POMMS-64,Faith PD,Rarefied,2.6166122587313607
POMMS-65,Richness,Raw,14
POMMS-65,Shannon,Raw,1.958263408008166
POMMS-65,Faith PD,Raw,3.877549703208162
POMMS-65,Richness,Rarefied,12.398923070833451
POMMS-65,Shannon,Rarefied,1.9397860317564684
POMMS-65,Faith PD,Rarefied,3.4324078302625542
POMMS-66,Richness,Raw,2
POMMS-66,Shannon,Raw,0.2954391918721161
POMMS-66,Faith PD,Raw,0.9978836255368636
POMMS-66,Richness,Rarefied,NA
POMMS-66,Shannon,Rarefied,NA
POMMS-66,Faith PD,Rarefied,NA
POMMS-67,Richness,Raw,22
POMMS-67,Shannon,Raw,1.2842315510259337
POMMS-67,Faith PD,Raw,4.212779912492791
POMMS-67,Richness,Rarefied,16.786438683349314
POMMS-67,Shannon,Rarefied,1.317538841280323
POMMS-67,Faith PD,Rarefied,3.8411379170498687
POMMS-68,Richness,Raw,21
POMMS-68,Shannon,Raw,0.271098793083572
POMMS-68,Faith PD,Raw,4.639397051439456
POMMS-68,Richness,Rarefied,12.026643629389934
POMMS-68,Shannon,Rarefied,0.2830676284159636
POMMS-68,Faith PD,Rarefied,3.149791340051469
POMMS-69,Richness,Raw,17
POMMS-69,Shannon,Raw,1.4157713291023268
POMMS-69,Faith PD,Raw,3.4682303105591856
POMMS-69,Richness,Rarefied,13.879513917820859
POMMS-69,Shannon,Rarefied,1.4014234471565654
POMMS-69,Faith PD,Rarefied,2.748368817913309
POMMS-70,Richness,Raw,9
POMMS-70,Shannon,Raw,0.03668506010391168
POMMS-70,Faith PD,Raw,2.6699571499451986
POMMS-70,Richness,Rarefied,3.992261570990732
POMMS-70,Shannon,Rarefied,0.014427214862176116
POMMS-70,Faith PD,Rarefied,0.7465971966579558
POMMS-71,Richness,Raw,0
POMMS-71,Shannon,Raw,0
POMMS-71,Faith PD,Raw,0
POMMS-71,Richness,Rarefied,NA
POMMS-71,Shannon,Rarefied,NA
POMMS-71,Faith PD,Rarefied,NA
POMMS-72,Richness,Raw,3
POMMS-72,Shannon,Raw,0.9791240685658777
POMMS-72,Faith PD,Raw,1.0974883196336316
POMMS-72,Richness,Rarefied,3
POMMS-72,Shannon,Rarefied,0.9978405227386751
POMMS-72,Faith PD,Rarefied,1.0974883196336316
POMMS-73,Richness,Raw,17
POMMS-73,Shannon,Raw,1.4895598325434287
POMMS-73,Faith PD,Raw,4.1964503848217785
POMMS-73,Richness,Rarefied,13.950741263813239
POMMS-73,Shannon,Rarefied,1.52692473725593
POMMS-73,Faith PD,Rarefied,3.4599716369270066
POMMS-74,Richness,Raw,15
POMMS-74,Shannon,Raw,1.9915928636944358
POMMS-74,Faith PD,Raw,3.4965366670031717
POMMS-74,Richness,Rarefied,14.104660961607118
POMMS-74,Shannon,Rarefied,1.9848785883473858
POMMS-74,Faith PD,Rarefied,3.402881659628062
POMMS-75,Richness,Raw,5
POMMS-75,Shannon,Raw,0.7574954531735012
POMMS-75,Faith PD,Raw,1.7037751014162597
POMMS-75,Richness,Rarefied,4.29067893570286
POMMS-75,Shannon,Rarefied,0.7564732541780559
POMMS-75,Faith PD,Rarefied,1.3177693491728264
POMMS-76,Richness,Raw,9
POMMS-76,Shannon,Raw,1.0904052586218185
POMMS-76,Faith PD,Raw,3.0073499942214923
POMMS-76,Richness,Rarefied,6.828215052448843
POMMS-76,Shannon,Rarefied,1.077902292829016
POMMS-76,Faith PD,Rarefied,2.555286290150059
POMMS-77,Richness,Raw,11
POMMS-77,Shannon,Raw,0.027641618280177967
POMMS-77,Faith PD,Raw,2.8538947814427926
POMMS-77,Richness,Rarefied,2.9067937641103763
POMMS-77,Shannon,Rarefied,0.05247939974017492
POMMS-77,Faith PD,Rarefied,1.2429780378498279
POMMS-78,Richness,Raw,10
POMMS-78,Shannon,Raw,0.6755598247073881
POMMS-78,Faith PD,Raw,2.958977302051735
POMMS-78,Richness,Rarefied,7.938299163653851
POMMS-78,Shannon,Rarefied,0.6793074497498337
POMMS-78,Faith PD,Rarefied,2.1881499533719975
POMMS-79,Richness,Raw,9
POMMS-79,Shannon,Raw,0.1344263118695136
POMMS-79,Faith PD,Raw,3.0130047718541477
POMMS-79,Richness,Rarefied,5.540156952220709
POMMS-79,Shannon,Rarefied,0.11097144001947568
POMMS-79,Faith PD,Rarefied,2.5689125090613376
POMMS-80,Richness,Raw,10
POMMS-80,Shannon,Raw,0.38166198638074506
POMMS-80,Faith PD,Raw,2.1266432525235084
POMMS-80,Richness,Rarefied,7.739810034188078
POMMS-80,Shannon,Rarefied,0.3464720309282806
POMMS-80,Faith PD,Rarefied,1.7057052068589176
POMMS-81,Richness,Raw,7
POMMS-81,Shannon,Raw,0.6002781494943572
POMMS-81,Faith PD,Raw,2.3200443840400147
POMMS-81,Richness,Rarefied,6.951059399381912
POMMS-81,Shannon,Rarefied,0.6020526118352205
POMMS-81,Faith PD,Rarefied,2.3200443840400147
POMMS-82,Richness,Raw,12
POMMS-82,Shannon,Raw,1.536808605644457
POMMS-82,Faith PD,Raw,3.044499703452039
POMMS-82,Richness,Rarefied,10.684483595401748
POMMS-82,Shannon,Rarefied,1.5288704461407332
POMMS-82,Faith PD,Rarefied,3.044499703452039
POMMS-83,Richness,Raw,14
POMMS-83,Shannon,Raw,0.9524645891085249
POMMS-83,Faith PD,Raw,3.3243579619937407
POMMS-83,Richness,Rarefied,9.699680129482104
POMMS-83,Shannon,Rarefied,0.9529361314110767
POMMS-83,Faith PD,Rarefied,2.3596463578698472
POMMS-84,Richness,Raw,15
POMMS-84,Shannon,Raw,1.4812313701648507
POMMS-84,Faith PD,Raw,3.7420158881221095
POMMS-84,Richness,Rarefied,13.63358995569587
POMMS-84,Shannon,Rarefied,1.4509033878045334
POMMS-84,Faith PD,Rarefied,3.2932864448927925
POMMS-85,Richness,Raw,10
POMMS-85,Shannon,Raw,1.6979017862662826
POMMS-85,Faith PD,Raw,2.761056191886886
POMMS-85,Richness,Rarefied,9.667658277779575
POMMS-85,Shannon,Rarefied,1.6402956532511246
POMMS-85,Faith PD,Rarefied,2.761056191886886
POMMS-86,Richness,Raw,8
POMMS-86,Shannon,Raw,1.1625729086406231
POMMS-86,Faith PD,Raw,2.1468952631703746
POMMS-86,Richness,Rarefied,6.8597868789705245
POMMS-86,Shannon,Rarefied,1.1408434817157733
POMMS-86,Faith PD,Rarefied,1.5508786006497564
POMMS-87,Richness,Raw,25
POMMS-87,Shannon,Raw,1.4870180893735443
POMMS-87,Faith PD,Raw,5.059002429786195
POMMS-87,Richness,Rarefied,16.30014531648877
POMMS-87,Shannon,Rarefied,1.4774547694247504
POMMS-87,Faith PD,Rarefied,3.9384264175307995
POMMS-88,Richness,Raw,14
POMMS-88,Shannon,Raw,1.2290784072482919
POMMS-88,Faith PD,Raw,3.160759251950262
POMMS-88,Richness,Rarefied,13.848626057045806
POMMS-88,Shannon,Rarefied,1.1848576094455243
POMMS-88,Faith PD,Rarefied,3.160759251950262
POMMS-89,Richness,Raw,22
POMMS-89,Shannon,Raw,1.1256984155329555
POMMS-89,Faith PD,Raw,4.644923958337147
POMMS-89,Richness,Rarefied,18.592322070911468
POMMS-89,Shannon,Rarefied,1.1539724343855537
POMMS-89,Faith PD,Rarefied,3.8159259243202177
POMMS-90,Richness,Raw,30
POMMS-90,Shannon,Raw,1.8304608366440442
POMMS-90,Faith PD,Raw,6.3127437796880415
POMMS-90,Richness,Rarefied,23.721156719770597
POMMS-90,Shannon,Rarefied,1.8257772410385331
POMMS-90,Faith PD,Rarefied,5.2112176133164185
POMMS-91,Richness,Raw,17
POMMS-91,Shannon,Raw,1.3709875068712511
POMMS-91,Faith PD,Raw,3.4116485177172566
POMMS-91,Richness,Rarefied,15.687504185440444
POMMS-91,Shannon,Rarefied,1.3060931317833262
POMMS-91,Faith PD,Rarefied,3.1266252720590337
POMMS-92,Richness,Raw,13
POMMS-92,Shannon,Raw,1.1115453983067616
POMMS-92,Faith PD,Raw,4.2616989562064305
POMMS-92,Richness,Rarefied,10.752276934772135
POMMS-92,Shannon,Rarefied,1.0838351947207314
POMMS-92,Faith PD,Rarefied,3.282912089384391
POMMS-93,Richness,Raw,13
POMMS-93,Shannon,Raw,0.8604003877155197
POMMS-93,Faith PD,Raw,2.945710385838533
POMMS-93,Richness,Rarefied,9.817634601612319
POMMS-93,Shannon,Rarefied,0.7947034679757675
POMMS-93,Faith PD,Rarefied,2.472990082712102
POMMS-94,Richness,Raw,13
POMMS-94,Shannon,Raw,1.1856204280503961
POMMS-94,Faith PD,Raw,2.9437308228664056
POMMS-94,Richness,Rarefied,11.78530147856979
POMMS-94,Shannon,Rarefied,1.1749638504197146
POMMS-94,Faith PD,Rarefied,2.6173007272943654
POMMS-95,Richness,Raw,14
POMMS-95,Shannon,Raw,1.3797269022076426
POMMS-95,Faith PD,Raw,3.3732956170403607
POMMS-95,Richness,Rarefied,11.52193722777839
POMMS-95,Shannon,Rarefied,1.3809693319184624
POMMS-95,Faith PD,Rarefied,2.8668718761046215
POMMS-96,Richness,Raw,18
POMMS-96,Shannon,Raw,1.72733458109621
POMMS-96,Faith PD,Raw,4.035555202276859
POMMS-96,Richness,Rarefied,15.061533400229177
POMMS-96,Shannon,Rarefied,1.7339801854123562
